exp_type_id,experiment_id,sample_id,sample_label,sample_label_long,Line#,Location,Inj#,Type,data_raw,data_corrected,data_units,data_reference,met_id,used_,notes
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,Evo04pgiEvo07EP_1.5,OxicEvo04pgiEvo07EPEcoliGlc_4.5,32,Vial 31,1,BB  ,18.623,18.623,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,Evo04pgiEvo07EP_2.5,OxicEvo04pgiEvo07EPEcoliGlc_5.5,33,Vial 32,1,BB  ,18.617,18.617,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,Evo04pgiEvo07EP_3.5,OxicEvo04pgiEvo07EPEcoliGlc_6.5,34,Vial 33,1,BB  ,18.623,18.623,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.2,OxicEvo04pgiEvo08EPEcoliGlc_4.2,38,Vial 40,1,BB  ,18.607,18.607,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.2,OxicEvo04pgiEvo08EPEcoliGlc_5.2,39,Vial 41,1,BB  ,18.601,18.601,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.2,OxicEvo04pgiEvo08EPEcoliGlc_6.2,40,Vial 42,1,BB  ,18.614,18.614,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.3,OxicEvo04pgiEvo08EPEcoliGlc_4.3,41,Vial 43,1,BB  ,18.623,18.623,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.3,OxicEvo04pgiEvo08EPEcoliGlc_5.3,42,Vial 44,1,BB  ,18.619,18.619,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.3,OxicEvo04pgiEvo08EPEcoliGlc_6.3,43,Vial 45,1,BB  ,18.618,18.618,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.4,OxicEvo04pgiEvo08EPEcoliGlc_4.4,44,Vial 46,1,BB  ,18.607,18.607,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.4,OxicEvo04pgiEvo08EPEcoliGlc_5.4,45,Vial 47,1,BB  ,18.618,18.618,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.4,OxicEvo04pgiEvo08EPEcoliGlc_6.4,46,Vial 48,1,BB  ,18.613,18.613,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,Evo04pgiEvo08EP_1.5,OxicEvo04pgiEvo08EPEcoliGlc_4.5,47,Vial 49,1,BB  ,18.62,18.62,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,Evo04pgiEvo08EP_2.5,OxicEvo04pgiEvo08EPEcoliGlc_5.5,48,Vial 50,1,BB  ,18.616,18.616,min,HPLC,ac,TRUE,
7,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,Evo04pgiEvo08EP_3.5,OxicEvo04pgiEvo08EPEcoliGlc_6.5,49,Vial 51,1,BB  ,18.616,18.616,min,HPLC,ac,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.1,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.1,3,Vial 1,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.1,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.1,4,Vial 2,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.1,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.1,5,Vial 3,1,BB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.2,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.2,6,Vial 4,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.2,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.2,7,Vial 5,1,BB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.2,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.2,8,Vial 6,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.3,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.3,9,Vial 7,1,BB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.3,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.3,10,Vial 8,1,BB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.3,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.3,11,Vial 9,1,BB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.4,12,Vial 10,1,BB  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.4,13,Vial 11,1,BB  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.4,14,Vial 12,1,BV  ,10.86,10.86,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.5,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.5,15,Vial 13,1,BV  ,10.862,10.862,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.5,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.5,16,Vial 14,1,BV  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.5,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.5,17,Vial 15,1,BV  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo02EP_1.1,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_4.1,18,Vial 16,1,BB  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo02EP_2.1,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_5.1,19,Vial 17,1,BB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo02EP_3.1,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_6.1,20,Vial 18,1,BB  ,10.862,10.862,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo02EP_1.2,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_4.2,21,Vial 19,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo02EP_2.2,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_5.2,22,Vial 20,1,BB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo02EP_3.2,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_6.2,23,Vial 21,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo02EP_1.3,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_4.3,24,Vial 22,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo02EP_2.3,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_5.3,25,Vial 23,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo02EP_3.3,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_6.3,26,Vial 24,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo02EP_1.4,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_4.4,27,Vial 25,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo02EP_2.4,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_5.4,28,Vial 26,1,BB  ,10.87,10.87,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo02EP_3.4,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_6.4,29,Vial 27,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo02EP_1.5,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_4.5,32,Vial 28,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo02EP_2.5,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_5.5,33,Vial 29,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo02EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo02EP_3.5,OxicEvo04ptsHIcrrEvo02EPEcoliGlc_6.5,34,Vial 30,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.1,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.1,35,Vial 31,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.1,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.1,36,Vial 32,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.1,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.1,37,Vial 33,1,BB  ,10.87,10.87,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.2,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.2,38,Vial 34,1,BB  ,10.87,10.87,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.2,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.2,39,Vial 35,1,BB  ,10.87,10.87,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.2,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.2,40,Vial 36,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.3,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.3,41,Vial 37,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.3,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.3,42,Vial 38,1,BB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.3,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.3,43,Vial 39,1,BB  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.4,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.4,44,Vial 40,1,BB  ,10.863,10.863,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.4,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.4,45,Vial 41,1,BV  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.4,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.4,46,Vial 42,1,BV  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.5,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.5,47,Vial 43,1,BV  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.5,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.5,48,Vial 44,1,BV  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.5,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.5,49,Vial 45,1,BV  ,10.865,10.865,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo04EP_1.1,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_4.1,50,Vial 46,1,BB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo04EP_2.1,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_5.1,51,Vial 47,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo04EP_3.1,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_6.1,52,Vial 48,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo04EP_1.2,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_4.2,53,Vial 49,1,BB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo04EP_2.2,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_5.2,54,Vial 50,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo04EP_3.2,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_6.2,55,Vial 51,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo04EP_1.3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_4.3,56,Vial 52,1,BB  ,10.868,10.868,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo04EP_2.3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_5.3,57,Vial 53,1,BB  ,10.869,10.869,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo04EP_1.4,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_4.4,58,Vial 54,1,BB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo04EP_3.3,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_6.3,61,Vial 55,1,BB  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo04EP_2.4,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_5.4,62,Vial 56,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo04EP_3.4,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_6.4,63,Vial 57,1,BB  ,10.864,10.864,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo04EP_1.5,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_4.5,64,Vial 58,1,BB  ,10.867,10.867,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo04EP_2.5,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_5.5,65,Vial 59,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo04EP_3.5,OxicEvo04ptsHIcrrEvo04EPEcoliGlc_6.5,66,Vial 60,1,BB  ,10.866,10.866,min,HPLC,glc-D,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.4,14,Vial 12,1,VB  ,11.755,11.755,min,HPLC,pyr,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.5,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.5,47,Vial 43,1,VB  ,11.345,11.345,min,HPLC,pyr,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.5,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.5,48,Vial 44,1,VB  ,11.352,11.352,min,HPLC,pyr,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.5,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.5,49,Vial 45,1,VB  ,11.344,11.344,min,HPLC,pyr,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.3,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.3,9,Vial 7,1,BB  ,14.422,14.422,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.3,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.3,10,Vial 8,1,BB  ,14.404,14.404,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.3,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.3,11,Vial 9,1,BB  ,14.423,14.423,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.4,12,Vial 10,1,BB  ,14.424,14.424,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.4,13,Vial 11,1,BB  ,14.418,14.418,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.4,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.4,14,Vial 12,1,BB  ,14.413,14.413,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo01EP_1.5,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_4.5,15,Vial 13,1,BB  ,14.44,14.44,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo01EP_2.5,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_5.5,16,Vial 14,1,BB  ,14.424,14.424,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo01EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo01EP_3.5,OxicEvo04ptsHIcrrEvo01EPEcoliGlc_6.5,17,Vial 15,1,BB  ,14.423,14.423,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.3,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.3,41,Vial 37,1,BB  ,14.412,14.412,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.3,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.3,42,Vial 38,1,BB  ,14.409,14.409,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.3,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.3,43,Vial 39,1,BB  ,14.408,14.408,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,Evo04ptsHIcrrEvo03EP_1.4,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_4.4,44,Vial 40,1,BB  ,14.413,14.413,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,Evo04ptsHIcrrEvo03EP_2.4,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_5.4,45,Vial 41,1,BB  ,14.408,14.408,min,HPLC,succ,TRUE,
7,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,Evo04ptsHIcrrEvo03EP_3.4,OxicEvo04ptsHIcrrEvo03EPEcoliGlc_6.4,46,Vial 42,1,BB  ,14.41,14.41,min,HPLC,succ,TRUE,
