id,experiment_id,sample_id,met_id,data_raw,data_corrected,data_units,data_reference,used_,comment_
2427,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,ac,18.615,18.615,min,HPLC,TRUE,
2428,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,ac,18.614,18.614,min,HPLC,TRUE,
2429,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-4,ac,18.612,18.612,min,HPLC,FALSE,
2430,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-5,ac,18.614,18.614,min,HPLC,FALSE,
2431,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo03EPEcoliGlcM9_Broth-6,ac,18.613,18.613,min,HPLC,FALSE,
2432,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,ac,18.626,18.626,min,HPLC,TRUE,
2433,ALEsKOs01,140902_1_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,ac,18.599,18.599,min,HPLC,TRUE,
2434,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,ac,18.619,18.619,min,HPLC,TRUE,
2435,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,ac,18.619,18.619,min,HPLC,TRUE,
2436,ALEsKOs01,140902_2_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,ac,18.611,18.611,min,HPLC,TRUE,
2437,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,ac,18.616,18.616,min,HPLC,TRUE,
2438,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,ac,18.614,18.614,min,HPLC,TRUE,
2439,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,ac,18.617,18.617,min,HPLC,TRUE,
2440,ALEsKOs01,140902_3_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,ac,18.614,18.614,min,HPLC,TRUE,
2441,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,ac,18.614,18.614,min,HPLC,TRUE,
2442,ALEsKOs01,140902_4_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,ac,18.613,18.613,min,HPLC,TRUE,
2443,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-4,ac,18.616,18.616,min,HPLC,TRUE,
2444,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-5,ac,18.613,18.613,min,HPLC,TRUE,
2445,ALEsKOs01,140902_5_OxicEvo04ptsHIcrrEvo04EPEcoliGlcM9_Broth-6,ac,18.614,18.614,min,HPLC,TRUE,
2446,ALEsKOs01,140901_1_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,glc-D,10.864,10.864,min,HPLC,TRUE,
2447,ALEsKOs01,140901_1_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,glc-D,10.866,10.866,min,HPLC,TRUE,
2448,ALEsKOs01,140901_1_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,glc-D,10.866,10.866,min,HPLC,TRUE,
2449,ALEsKOs01,140901_2_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,glc-D,10.867,10.867,min,HPLC,TRUE,
2450,ALEsKOs01,140901_2_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,glc-D,10.868,10.868,min,HPLC,TRUE,
2451,ALEsKOs01,140901_2_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,glc-D,10.868,10.868,min,HPLC,TRUE,
2452,ALEsKOs01,140901_3_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,glc-D,10.868,10.868,min,HPLC,TRUE,
2453,ALEsKOs01,140901_3_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2454,ALEsKOs01,140901_3_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,glc-D,10.87,10.87,min,HPLC,TRUE,
2455,ALEsKOs01,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,glc-D,10.869,10.869,min,HPLC,TRUE,
2456,ALEsKOs01,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2457,ALEsKOs01,140901_4_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2458,ALEsKOs01,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-4,glc-D,10.869,10.869,min,HPLC,TRUE,
2459,ALEsKOs01,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-5,glc-D,10.87,10.87,min,HPLC,TRUE,
2460,ALEsKOs01,140901_5_OxicEvo04pgiEvo06EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2461,ALEsKOs01,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,glc-D,10.87,10.87,min,HPLC,TRUE,
2462,ALEsKOs01,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2463,ALEsKOs01,140901_1_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,glc-D,10.87,10.87,min,HPLC,TRUE,
2464,ALEsKOs01,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,glc-D,10.868,10.868,min,HPLC,TRUE,
2465,ALEsKOs01,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2466,ALEsKOs01,140901_2_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2467,ALEsKOs01,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,glc-D,10.868,10.868,min,HPLC,TRUE,
2468,ALEsKOs01,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2469,ALEsKOs01,140901_3_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2470,ALEsKOs01,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,glc-D,10.869,10.869,min,HPLC,TRUE,
2471,ALEsKOs01,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,glc-D,10.868,10.868,min,HPLC,TRUE,
2472,ALEsKOs01,140901_4_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2473,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-4,glc-D,10.87,10.87,min,HPLC,TRUE,
2474,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2475,ALEsKOs01,140901_5_OxicEvo04pgiEvo07EPEcoliGlcM9_Broth-6,glc-D,10.868,10.868,min,HPLC,TRUE,
2476,ALEsKOs01,140901_1_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,glc-D,10.867,10.867,min,HPLC,TRUE,
2477,ALEsKOs01,140901_1_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,glc-D,10.868,10.868,min,HPLC,TRUE,
2478,ALEsKOs01,140901_1_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2479,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,glc-D,10.868,10.868,min,HPLC,TRUE,
2480,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2481,ALEsKOs01,140901_2_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,glc-D,10.87,10.87,min,HPLC,TRUE,
2482,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,glc-D,10.87,10.87,min,HPLC,TRUE,
2483,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,glc-D,10.868,10.868,min,HPLC,TRUE,
2484,ALEsKOs01,140901_3_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,glc-D,10.869,10.869,min,HPLC,TRUE,
2485,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,glc-D,10.869,10.869,min,HPLC,TRUE,
2486,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,glc-D,10.869,10.869,min,HPLC,TRUE,
2487,ALEsKOs01,140901_4_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,glc-D,10.867,10.867,min,HPLC,TRUE,
2488,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-4,glc-D,10.867,10.867,min,HPLC,TRUE,
2489,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-5,glc-D,10.865,10.865,min,HPLC,TRUE,
2490,ALEsKOs01,140901_5_OxicEvo04pgiEvo08EPEcoliGlcM9_Broth-6,glc-D,10.864,10.864,min,HPLC,TRUE,
2491,ALEsKOs01,140715_1_OxicEvo04EcoliGlcM9_Broth-1,glc-D,20.86968,20.86968,mM,HPLC,TRUE,
2492,ALEsKOs01,140715_1_OxicEvo04EcoliGlcM9_Broth-2,glc-D,20.84445,20.84445,mM,HPLC,TRUE,
2493,ALEsKOs01,140715_1_OxicEvo04EcoliGlcM9_Broth-3,glc-D,20.98729,20.98729,mM,HPLC,TRUE,
2494,ALEsKOs01,140715_2_OxicEvo04EcoliGlcM9_Broth-1,glc-D,20.19451,20.19451,mM,HPLC,TRUE,
2495,ALEsKOs01,140715_2_OxicEvo04EcoliGlcM9_Broth-2,glc-D,20.21615,20.21615,mM,HPLC,TRUE,
2496,ALEsKOs01,140715_2_OxicEvo04EcoliGlcM9_Broth-3,glc-D,20.10528,20.10528,mM,HPLC,TRUE,
2497,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-1,glc-D,18.68564,18.68564,mM,HPLC,TRUE,
2498,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-2,glc-D,18.91655,18.91655,mM,HPLC,TRUE,
2499,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-3,glc-D,18.73455,18.73455,mM,HPLC,TRUE,
2500,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-1,glc-D,15.43202,15.43202,mM,HPLC,TRUE,
2501,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-2,glc-D,15.82282,15.82282,mM,HPLC,TRUE,
2502,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-3,glc-D,15.35235,15.35235,mM,HPLC,TRUE,
2503,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-1,glc-D,12.66503,12.66503,mM,HPLC,TRUE,
2504,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-2,glc-D,13.27839,13.27839,mM,HPLC,TRUE,
2505,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-3,glc-D,12.58319,12.58319,mM,HPLC,TRUE,
2506,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-1,glc-D,8.40418,8.40418,mM,HPLC,TRUE,
2507,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-2,glc-D,9.38748,9.38748,mM,HPLC,TRUE,
2508,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-3,glc-D,8.38648,8.38648,mM,HPLC,TRUE,
2509,ALEsKOs01,140715_1_OxicEvo04gndEcoliGlcM9_Broth-1,glc-D,21.30306,21.30306,mM,HPLC,TRUE,
2510,ALEsKOs01,140715_1_OxicEvo04gndEcoliGlcM9_Broth-2,glc-D,21.23227,21.23227,mM,HPLC,TRUE,
2511,ALEsKOs01,140715_1_OxicEvo04gndEcoliGlcM9_Broth-3,glc-D,21.27837,21.27837,mM,HPLC,TRUE,
2512,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-1,glc-D,20.57074,20.57074,mM,HPLC,TRUE,
2513,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-2,glc-D,20.39752,20.39752,mM,HPLC,TRUE,
2514,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-3,glc-D,20.35681,20.35681,mM,HPLC,TRUE,
2515,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-1,glc-D,19.08983,19.08983,mM,HPLC,TRUE,
2516,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-2,glc-D,18.58799,18.58799,mM,HPLC,TRUE,
2517,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-3,glc-D,18.60996,18.60996,mM,HPLC,TRUE,
2518,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-1,glc-D,15.39523,15.39523,mM,HPLC,TRUE,
2519,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-2,glc-D,13.91707,13.91707,mM,HPLC,TRUE,
2520,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-3,glc-D,13.26927,13.26927,mM,HPLC,TRUE,
2521,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-1,glc-D,12.22183,12.22183,mM,HPLC,TRUE,
2522,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-2,glc-D,10.00523,10.00523,mM,HPLC,TRUE,
2523,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-3,glc-D,9.25095,9.25095,mM,HPLC,TRUE,
2524,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-1,glc-D,6.76574,6.76574,mM,HPLC,TRUE,
2525,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-2,glc-D,3.65837,3.65837,mM,HPLC,TRUE,
2526,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-3,glc-D,3.33124,3.33124,mM,HPLC,TRUE,
2527,ALEsKOs01,140716_1_OxicEvo04pgiEcoliGlcM9_Broth-1,glc-D,20.55113,20.55113,mM,HPLC,TRUE,
2528,ALEsKOs01,140716_1_OxicEvo04pgiEcoliGlcM9_Broth-2,glc-D,20.045,20.045,mM,HPLC,TRUE,
2529,ALEsKOs01,140716_1_OxicEvo04pgiEcoliGlcM9_Broth-3,glc-D,20.55346,20.55346,mM,HPLC,TRUE,
2530,ALEsKOs01,140716_2_OxicEvo04pgiEcoliGlcM9_Broth-1,glc-D,19.67319,19.67319,mM,HPLC,TRUE,
2531,ALEsKOs01,140716_2_OxicEvo04pgiEcoliGlcM9_Broth-2,glc-D,18.47164,18.47164,mM,HPLC,TRUE,
2532,ALEsKOs01,140716_2_OxicEvo04pgiEcoliGlcM9_Broth-3,glc-D,19.7667,19.7667,mM,HPLC,TRUE,
2533,ALEsKOs01,140716_3_OxicEvo04pgiEcoliGlcM9_Broth-1,glc-D,19.11488,19.11488,mM,HPLC,TRUE,
2534,ALEsKOs01,140716_3_OxicEvo04pgiEcoliGlcM9_Broth-2,glc-D,17.74632,17.74632,mM,HPLC,TRUE,
2535,ALEsKOs01,140716_3_OxicEvo04pgiEcoliGlcM9_Broth-3,glc-D,19.34577,19.34577,mM,HPLC,TRUE,
2536,ALEsKOs01,140716_4_OxicEvo04pgiEcoliGlcM9_Broth-1,glc-D,18.42069,18.42069,mM,HPLC,TRUE,
2537,ALEsKOs01,140716_4_OxicEvo04pgiEcoliGlcM9_Broth-2,glc-D,16.25705,16.25705,mM,HPLC,TRUE,
2538,ALEsKOs01,140716_4_OxicEvo04pgiEcoliGlcM9_Broth-3,glc-D,18.73932,18.73932,mM,HPLC,TRUE,
2539,ALEsKOs01,140716_5_OxicEvo04pgiEcoliGlcM9_Broth-1,glc-D,16.20263,16.20263,mM,HPLC,FALSE,
2540,ALEsKOs01,140716_5_OxicEvo04pgiEcoliGlcM9_Broth-2,glc-D,14.55831,14.55831,mM,HPLC,FALSE,
2541,ALEsKOs01,140716_5_OxicEvo04pgiEcoliGlcM9_Broth-3,glc-D,16.91741,16.91741,mM,HPLC,TRUE,
2542,ALEsKOs01,140716_6_OxicEvo04pgiEcoliGlcM9_Broth-1,glc-D,13.86677,13.86677,mM,HPLC,FALSE,
2543,ALEsKOs01,140716_6_OxicEvo04pgiEcoliGlcM9_Broth-2,glc-D,13.31701,13.31701,mM,HPLC,FALSE,
2544,ALEsKOs01,140716_6_OxicEvo04pgiEcoliGlcM9_Broth-3,glc-D,15.01603,15.01603,mM,HPLC,FALSE,
2545,ALEsKOs01,140716_1_OxicEvo04sdhCBEcoliGlcM9_Broth-1,glc-D,21.26175,21.26175,mM,HPLC,TRUE,
2546,ALEsKOs01,140716_1_OxicEvo04sdhCBEcoliGlcM9_Broth-2,glc-D,21.27224,21.27224,mM,HPLC,TRUE,
2547,ALEsKOs01,140716_1_OxicEvo04sdhCBEcoliGlcM9_Broth-3,glc-D,21.45669,21.45669,mM,HPLC,TRUE,
2548,ALEsKOs01,140716_2_OxicEvo04sdhCBEcoliGlcM9_Broth-1,glc-D,20.67338,20.67338,mM,HPLC,TRUE,
2549,ALEsKOs01,140716_2_OxicEvo04sdhCBEcoliGlcM9_Broth-2,glc-D,20.61686,20.61686,mM,HPLC,TRUE,
2550,ALEsKOs01,140716_2_OxicEvo04sdhCBEcoliGlcM9_Broth-3,glc-D,20.7684,20.7684,mM,HPLC,TRUE,
2551,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-1,glc-D,19.9966,19.9966,mM,HPLC,TRUE,
2552,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-2,glc-D,19.91433,19.91433,mM,HPLC,TRUE,
2553,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-3,glc-D,20.46975,20.46975,mM,HPLC,FALSE,
2554,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-1,glc-D,18.29771,18.29771,mM,HPLC,TRUE,
2555,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-2,glc-D,18.15131,18.15131,mM,HPLC,TRUE,
2556,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-3,glc-D,18.39077,18.39077,mM,HPLC,TRUE,
2557,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-1,glc-D,14.62319,14.62319,mM,HPLC,TRUE,
2558,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-2,glc-D,14.25939,14.25939,mM,HPLC,TRUE,
2559,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-3,glc-D,14.43947,14.43947,mM,HPLC,TRUE,
2560,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-1,glc-D,12.4766,12.4766,mM,HPLC,FALSE,
2561,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-2,glc-D,12.05234,12.05234,mM,HPLC,TRUE,
2562,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-3,glc-D,12.30411,12.30411,mM,HPLC,FALSE,
2563,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-1,pyr,0.22337,0.22337,mM,HPLC,FALSE,
2564,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-3,pyr,0.22273,0.22273,mM,HPLC,FALSE,
2565,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-3,pyr,0.19283,0.19283,mM,HPLC,FALSE,
2566,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-1,pyr,0.41922,0.41922,mM,HPLC,FALSE,
2567,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-2,pyr,0.29927,0.29927,mM,HPLC,FALSE,
2568,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-3,pyr,0.20145,0.20145,mM,HPLC,FALSE,
2569,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-1,pyr,0.49275,0.49275,mM,HPLC,FALSE,
2570,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-2,pyr,0.4511,0.4511,mM,HPLC,FALSE,
2571,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-3,pyr,0.26978,0.26978,mM,HPLC,FALSE,
2572,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-1,pyr,0.35619,0.35619,mM,HPLC,FALSE,
2573,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-3,pyr,0.20791,0.20791,mM,HPLC,FALSE,
2574,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-1,pyr,0.33758,0.33758,mM,HPLC,FALSE,
2575,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-3,pyr,0.31329,0.31329,mM,HPLC,FALSE,
2576,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-2,succ,0.09281,0.09281,mM,HPLC,FALSE,
2577,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-3,succ,0.09209,0.09209,mM,HPLC,FALSE,
2578,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-1,succ,0.06401,0.06401,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2579,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-2,succ,0.06851,0.06851,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2580,ALEsKOs01,140716_3_OxicEvo04sdhCBEcoliGlcM9_Broth-3,succ,0.06999,0.06999,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2581,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-1,succ,0.13755,0.13755,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2582,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-2,succ,0.15093,0.15093,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2583,ALEsKOs01,140716_4_OxicEvo04sdhCBEcoliGlcM9_Broth-3,succ,0.20278,0.20278,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2584,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-1,succ,0.44172,0.44172,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2585,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-2,succ,0.53295,0.53295,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2586,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-3,succ,0.52087,0.52087,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2587,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-1,succ,0.62029,0.62029,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2588,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-2,succ,0.76751,0.76751,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2589,ALEsKOs01,140716_6_OxicEvo04sdhCBEcoliGlcM9_Broth-3,succ,0.7586,0.7586,mM,HPLC,TRUE,"Biphasic growth: Acetate appears to be the dominant excretion product early in exponential growth, but begins to switch to succinate during mid- to late- exponential growth"
2590,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-1,lac-L,0.07483,0.07483,mM,HPLC,FALSE,
2591,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-2,lac-L,0.23886,0.23886,mM,HPLC,FALSE,
2592,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-3,lac-L,0.24674,0.24674,mM,HPLC,FALSE,
2593,ALEsKOs01,140715_3_OxicEvo04EcoliGlcM9_Broth-2,for,0.42987,0.42987,mM,HPLC,FALSE,
2594,ALEsKOs01,140715_4_OxicEvo04EcoliGlcM9_Broth-2,for,0.32841,0.32841,mM,HPLC,FALSE,
2595,ALEsKOs01,140715_5_OxicEvo04EcoliGlcM9_Broth-2,for,0.42973,0.42973,mM,HPLC,FALSE,
2596,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-1,for,1.86129,1.86129,mM,HPLC,FALSE,
2597,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-2,for,2.17303,2.17303,mM,HPLC,FALSE,
2598,ALEsKOs01,140715_6_OxicEvo04EcoliGlcM9_Broth-3,for,1.54352,1.54352,mM,HPLC,FALSE,
2599,ALEsKOs01,140715_2_OxicEvo04gndEcoliGlcM9_Broth-1,for,0.45966,0.45966,mM,HPLC,TRUE,
2600,ALEsKOs01,140715_3_OxicEvo04gndEcoliGlcM9_Broth-1,for,0.95681,0.95681,mM,HPLC,TRUE,
2601,ALEsKOs01,140715_4_OxicEvo04gndEcoliGlcM9_Broth-1,for,1.62599,1.62599,mM,HPLC,TRUE,
2602,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-1,for,1.80019,1.80019,mM,HPLC,TRUE,
2603,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-2,for,1.45941,1.45941,mM,HPLC,FALSE,
2604,ALEsKOs01,140715_5_OxicEvo04gndEcoliGlcM9_Broth-3,for,1.79378,1.79378,mM,HPLC,FALSE,
2605,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-1,for,3.57824,3.57824,mM,HPLC,TRUE,
2606,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-2,for,6.57852,6.57852,mM,HPLC,FALSE,
2607,ALEsKOs01,140715_6_OxicEvo04gndEcoliGlcM9_Broth-3,for,7.34158,7.34158,mM,HPLC,FALSE,
2608,ALEsKOs01,140716_5_OxicEvo04sdhCBEcoliGlcM9_Broth-1,for,0.57146,0.57146,mM,HPLC,FALSE,
